Set ID,target
OP753345013110004133,Normal
OP753345013110004134,Normal
OP753345013110004135,Normal
OP753345013110004138,Normal
OP753345013110004139,Normal
OP753345013110004140,Normal
OP753345013110004142,Normal
OP753345013110003952,Normal
OP753345013110003953,Normal
OP753345013110003955,Normal
OP753345013110003957,Normal
OP753345013110003958,Normal
OP753345013110003960,Normal
OP753345013110003961,Normal
OP753345013110003962,Normal
OP753345013110003963,Normal
OP753345013110003968,Normal
OP753345013110003971,Normal
OP753345013110003972,Normal
OP753345013110003973,Normal
OP753345013110003975,Normal
OP753345013110003976,Normal
OP753345013110003977,Normal
OP753345013110003978,Normal
OP753345013110003980,Normal
OP753345013110003981,Normal
OP753345013110003984,Normal
OP753345013110003986,Normal
OP753345013110003988,Normal
OP753345013110003990,Normal
OP753345013110003991,Normal
OP753345013110003994,Normal
OP753345013110003995,Normal
OP753345013110003996,Normal
OP753345013110003997,Normal
OP753345013110003998,Normal
OP753345013110004000,Normal
OP753345013110004001,Normal
OP753345013110004002,Normal
OP753345013110004003,Normal
OP753345013110004004,Normal
OP753345013110004005,Normal
OP753345013110004006,Normal
OP753345013110004007,Normal
OP753345013110004008,Normal
OP753345013110004009,Normal
OP753345013110004010,Normal
OP753345013110004011,Normal
OP753345013110004012,Normal
OP753345013110004013,Normal
OP753345013110004014,Normal
OP753345013110004016,Normal
OP753345013110004018,Normal
OP753345013110004023,Normal
OP753345013110004024,Normal
OP753345013110004028,Normal
OP753345013110004029,Normal
OP753345013110004031,AbNormal
OP753345013110004032,Normal
OP753345013110004033,Normal
OP753345013110004034,AbNormal
OP753345013110004035,Normal
OP753345013110004037,AbNormal
OP753345013110004036,AbNormal
OP753345013110004038,AbNormal
OP753345013110004039,AbNormal
OP753345013110004040,AbNormal
OP753345013110004042,AbNormal
OP753345013110003860,Normal
OP753345013110004047,AbNormal
OP753345013110004043,AbNormal
OP753345013110003861,Normal
OP753345013110003862,Normal
OP753345013110003864,Normal
OP753345013110003865,Normal
OP753345013110003867,Normal
OP753345013110003869,Normal
OP753345013110004044,AbNormal
OP753345013110004046,AbNormal
OP753345013110003870,Normal
OP753345013110003871,Normal
OP753345013110003872,Normal
OP753345013110003873,Normal
OP753345013110003874,Normal
OP753345013110003876,Normal
OP753345013110003879,Normal
OP753345013110003880,Normal
OP753345013110003881,Normal
OP753345013110003882,Normal
OP753345013110003883,Normal
OP753345013110003884,Normal
OP753345013110003886,Normal
OP753345013110003887,Normal
OP753345013110003889,Normal
OP753345013110003890,Normal
OP753345013110003893,Normal
OP753345013110003894,Normal
OP753345013110004041,AbNormal
OP753345013110003897,Normal
OP753345013110003898,Normal
OP753345013110003899,Normal
OP753345013110003902,Normal
OP753345013110003903,Normal
OP753345013110003904,Normal
OP753345013110003905,Normal
OP753345013110003906,Normal
OP753345013110003907,Normal
OP753345013110003909,Normal
OP753345013110003910,Normal
OP753345013110003911,Normal
OP753345013110003912,Normal
OP753345013110003916,Normal
OP753345013110003917,Normal
OP753345013110003918,Normal
OP753345013110003919,Normal
OP753345013110003920,Normal
OP753345013110003921,Normal
OP753345013110003922,Normal
OP753345013110003923,Normal
OP753345013110003924,Normal
OP753345013110003925,Normal
OP753345013110003926,Normal
OP753345013110003927,Normal
OP753345013110003929,Normal
OP753345013110003931,Normal
OP753345013110003933,Normal
OP753345013110003935,Normal
OP753345013110003936,Normal
OP753345013110003937,Normal
OP753345013110003938,Normal
OP753345013110003939,Normal
OP753345013110003941,Normal
OP753345013110003942,Normal
OP753345013110003943,Normal
OP753345013110003944,Normal
OP753345013110003945,Normal
OP753345013110003946,Normal
OP753345013110003947,Normal
OP753345013110003948,Normal
OP753345013110003949,Normal
OP753345013110003951,Normal
OP753345013110003764,Normal
OP753345013110003766,Normal
OP753345013110003767,Normal
OP753345013110003768,Normal
OP753345013110003769,Normal
OP753345013110003770,Normal
OP753345013110003771,Normal
OP753345013110003773,Normal
OP753345013110003776,Normal
OP753345013110003777,Normal
OP753345013110003779,Normal
OP753345013110003780,Normal
OP753345013110003781,Normal
OP753345013110003782,Normal
OP753345013110003784,Normal
OP753345013110003785,Normal
OP753345013110003786,Normal
OP753345013110003788,Normal
OP753345013110003789,Normal
OP753345013110003792,Normal
OP753345013110003793,Normal
OP753345013110003794,Normal
OP753345013110003796,AbNormal
OP753345013110003797,Normal
OP753345013110003800,Normal
OP753345013110003804,Normal
OP753345013110003806,Normal
OP753345013110003807,Normal
OP753345013110003808,Normal
OP753345013110003809,Normal
OP753345013110003810,Normal
OP753345013110003812,Normal
OP753345013110003813,Normal
OP753345013110003814,Normal
OP753345013110003815,Normal
OP753345013110003817,Normal
OP753345013110003818,Normal
OP753345013110003819,Normal
OP753345013110003821,Normal
OP753345013110003822,Normal
OP753345013110003824,Normal
OP753345013110003825,Normal
OP753345013110003826,Normal
OP753345013110003830,Normal
OP753345013110003833,Normal
OP753345013110003834,Normal
OP753345013110003835,Normal
OP753345013110003836,Normal
OP753345013110003837,Normal
OP753345013110003838,Normal
OP753345013110003839,Normal
OP753345013110003842,Normal
OP753345013110003843,Normal
OP753345013110003844,Normal
OP753345013110003846,Normal
OP753345013110003850,Normal
OP753345013110003851,Normal
OP753345013110003852,Normal
OP753345013110003855,Normal
OP753345013110003856,Normal
OP753345013110003857,Normal
OP753345013110003858,Normal
OP753345013110003859,Normal
OP753345013110004465,Normal
OP753345013110004466,Normal
OP753345013110004467,Normal
OP753345013110004470,Normal
OP753345013110004472,Normal
OP753345013110004473,Normal
OP753345013110004476,Normal
OP753345013110004477,Normal
OP753345013110004478,Normal
OP753345013110004480,Normal
OP753345013110004481,Normal
OP753345013110004482,Normal
OP753345013110004484,Normal
OP753345013110004485,Normal
OP753345013110004486,Normal
OP753345013110004487,AbNormal
OP753345013110004488,Normal
OP753345013110004490,Normal
OP753345013110004491,Normal
OP753345013110004496,Normal
OP753345013110004497,Normal
OP753345013110004499,Normal
OP753345013110004502,Normal
OP753345013110004503,Normal
OP753345013110004504,Normal
OP753345013110004505,Normal
OP753345013110004507,Normal
OP753345013110004508,Normal
OP753345013110004509,Normal
OP753345013110004510,Normal
OP753345013110004511,Normal
OP753345013110004513,Normal
OP753345013110004516,Normal
OP753345013110004520,Normal
OP753345013110004521,Normal
OP753345013110004522,Normal
OP753345013110004525,Normal
OP753345013110004526,Normal
OP753345013110004528,Normal
OP753345013110004529,Normal
OP753345013110004530,Normal
OP753345013110004531,Normal
OP753345013110004532,AbNormal
OP753345013110004533,AbNormal
OP753345013110004535,Normal
OP753345013110004537,Normal
OP753345013110004538,Normal
OP753345013110004540,Normal
OP753345013110004542,Normal
OP753345013110004543,AbNormal
OP753345013110004544,Normal
OP753345013110004546,Normal
OP753345013110004549,Normal
OP753345013110004550,Normal
OP753345013110004553,Normal
OP753345013110004554,Normal
OP753345013110004557,AbNormal
OP753345013110004558,Normal
OP753345013110004559,Normal
OP753345013110004561,Normal
OP753345013110004562,Normal
OP753345013110004563,Normal
OP753345013110004564,Normal
OP753345013110004565,Normal
OP753345013110004569,AbNormal
OP753345013110004570,Normal
OP753345013110004572,AbNormal
OP753345013110004440,Normal
OP753345013110004441,Normal
OP753345013110004443,Normal
OP753345013110004444,Normal
OP753345013110004447,Normal
OP753345013110004448,Normal
OP753345013110004449,Normal
OP753345013110004450,Normal
OP753345013110004451,Normal
OP753345013110004452,Normal
OP753345013110004453,Normal
OP753345013110004454,AbNormal
OP753345013110004455,Normal
OP753345013110004456,AbNormal
OP753345013110004458,Normal
OP753345013110004459,Normal
OP753345013110004460,Normal
OP753345013110004461,Normal
OP753345013110004462,Normal
OP753345013110004383,Normal
OP753345013110004384,Normal
OP753345013110004385,Normal
OP753345013110004386,Normal
OP753345013110004389,Normal
OP753345013110004390,Normal
OP753345013110004392,Normal
OP753345013110004393,Normal
OP753345013110004394,Normal
OP753345013110004397,Normal
OP753345013110004398,Normal
OP753345013110004399,Normal
OP753345013110004400,Normal
OP753345013110004401,Normal
OP753345013110004402,Normal
OP753345013110004403,AbNormal
OP753345013110004406,AbNormal
OP753345013110004408,AbNormal
OP753345013110004411,Normal
OP753345013110004412,Normal
OP753345013110004415,Normal
OP753345013110004416,Normal
OP753345013110004418,Normal
OP753345013110004420,Normal
OP753345013110004421,Normal
OP753345013110004422,Normal
OP753345013110004424,Normal
OP753345013110004425,Normal
OP753345013110004426,Normal
OP753345013110004427,Normal
OP753345013110004430,Normal
OP753345013110004433,Normal
OP753345013110004434,Normal
OP753345013110004435,Normal
OP753345013110004436,Normal
OP753345013110004439,Normal
OP753345013110004279,Normal
OP753345013110004280,Normal
OP753345013110004281,Normal
OP753345013110004284,Normal
OP753345013110004285,Normal
OP753345013110004286,Normal
OP753345013110004287,Normal
OP753345013110004288,Normal
OP753345013110004290,Normal
OP753345013110004291,Normal
OP753345013110004293,Normal
OP753345013110004294,Normal
OP753345013110004295,Normal
OP753345013110004298,Normal
OP753345013110004299,Normal
OP753345013110004300,Normal
OP753345013110004301,Normal
OP753345013110004302,Normal
OP753345013110004304,Normal
OP753345013110004305,Normal
OP753345013110004306,Normal
OP753345013110004308,Normal
OP753345013110004309,Normal
OP753345013110004310,Normal
OP753345013110004312,Normal
OP753345013110004315,Normal
OP753345013110004316,Normal
OP753345013110004318,Normal
OP753345013110004320,Normal
OP753345013110004321,Normal
OP753345013110004322,Normal
OP753345013110004325,Normal
OP753345013110004326,Normal
OP753345013110004329,Normal
OP753345013110004330,Normal
OP753345013110004331,Normal
OP753345013110004332,Normal
OP753345013110004335,Normal
OP753345013110004336,Normal
OP753345013110004337,Normal
OP753345013110004338,Normal
OP753345013110004340,AbNormal
OP753345013110004341,Normal
OP753345013110004344,Normal
OP753345013110004345,Normal
OP753345013110004347,Normal
OP753345013110004349,Normal
OP753345013110004350,Normal
OP753345013110004352,Normal
OP753345013110004354,Normal
OP753345013110004357,Normal
OP753345013110004359,Normal
OP753345013110004360,Normal
OP753345013110004361,Normal
OP753345013110004362,Normal
OP753345013110004363,Normal
OP753345013110004364,Normal
OP753345013110004366,Normal
OP753345013110004368,Normal
OP753345013110004370,Normal
OP753345013110004372,Normal
OP753345013110004373,Normal
OP753345013110004375,Normal
OP753345013110004376,Normal
OP753345013110004378,Normal
OP753345013110004380,AbNormal
OP753345013110004381,Normal
OP753345013110004161,Normal
OP753345013110004162,Normal
OP753345013110004163,Normal
OP753345013110004382,Normal
OP753345013110004167,Normal
OP753345013110004168,Normal
OP753345013110004169,Normal
OP753345013110004171,Normal
OP753345013110004172,Normal
OP753345013110004174,Normal
OP753345013110004176,Normal
OP753345013110004177,Normal
OP753345013110004178,Normal
OP753345013110004181,Normal
OP753345013110004182,Normal
OP753345013110004277,Normal
OP753345013110004276,Normal
OP753345013110004275,AbNormal
OP753345013110004274,Normal
OP753345013110004273,AbNormal
OP753345013110004272,Normal
OP753345013110004270,AbNormal
OP753345013110004269,Normal
OP753345013110004268,AbNormal
OP753345013110004267,AbNormal
OP753345013110004266,Normal
OP753345013110004265,Normal
OP753345013110004264,Normal
OP753345013110004263,Normal
OP753345013110004260,Normal
OP753345013110004259,Normal
OP753345013110004256,Normal
OP753345013110004255,AbNormal
OP753345013110004252,Normal
OP753345013110004251,Normal
OP753345013110004250,Normal
OP753345013110004249,Normal
OP753345013110004248,Normal
OP753345013110004247,Normal
OP753345013110004246,Normal
OP753345013110004245,Normal
OP753345013110004244,Normal
OP753345013110004243,Normal
OP753345013110004240,AbNormal
OP753345013110004239,Normal
OP753345013110004237,AbNormal
OP753345013110004236,Normal
OP753345013110004235,Normal
OP753345013110004234,Normal
OP753345013110004232,Normal
OP753345013110004231,Normal
OP753345013110004230,AbNormal
OP753345013110004229,Normal
OP753345013110004228,Normal
OP753345013110004227,Normal
OP753345013110004224,Normal
OP753345013110004223,Normal
OP753345013110004220,AbNormal
OP753345013110004217,AbNormal
OP753345013110004214,Normal
OP753345013110004212,Normal
OP753345013110004211,Normal
OP753345013110004209,Normal
OP753345013110004208,Normal
OP753345013110004207,Normal
OP753345013110004205,Normal
OP753345013110004204,Normal
OP753345013110004203,Normal
OP753345013110004202,Normal
OP753345013110004201,Normal
OP753345013110004199,Normal
OP753345013110004197,Normal
OP753345013110004196,Normal
OP753345013110004195,Normal
OP753345013110004193,Normal
OP753345013110004192,Normal
OP753345013110004190,Normal
OP753345013110004189,Normal
OP753345013110004188,Normal
OP753345013110004183,Normal
OP753345013110004716,Normal
OP753345013110004717,Normal
OP753345013110004720,Normal
OP753345013110004721,Normal
OP753345013110004723,Normal
OP753345013110004725,Normal
OP753345013110004726,Normal
OP753345013110004727,Normal
OP753345013110004728,Normal
OP753345013110004730,Normal
OP753345013110004731,Normal
OP753345013110004732,Normal
OP753345013110004734,AbNormal
OP753345013110004735,Normal
OP753345013110004736,AbNormal
OP753345013110004737,Normal
OP753345013110004738,AbNormal
OP753345013110004739,Normal
OP753345013110004740,Normal
OP753345013110004741,Normal
OP753345013110004742,Normal
OP753345013110004743,Normal
OP753345013110004744,AbNormal
OP753345013110004745,Normal
OP753345013110004746,Normal
OP753345013110004747,Normal
OP753345013110004748,Normal
OP753345013110004749,Normal
OP753345013110004750,Normal
OP753345013110004751,Normal
OP753345013110004752,Normal
OP753345013110004753,Normal
OP753345013110004754,Normal
OP753345013110004755,Normal
OP753345013110004756,AbNormal
OP753345013110004757,Normal
OP753345013110004758,AbNormal
OP753345013110004759,Normal
OP753345013110004761,Normal
OP753345013110004764,Normal
OP753345013110004765,Normal
OP753345013110004766,Normal
OP753345013110004767,Normal
OP753345013110004768,Normal
OP753345013110004769,Normal
OP753345013110004770,Normal
OP753345013110004773,Normal
OP753345013110004775,Normal
OP753345013110004776,Normal
OP753345013110004777,Normal
OP753345013110004779,Normal
OP753345013110004780,Normal
OP753345013110004782,Normal
OP753345013110004783,Normal
OP753345013110004787,Normal
OP753345013110004788,Normal
OP753345013110004789,Normal
OP753345013110004793,Normal
OP753345013110004794,Normal
