Set ID,target
11764,normal
11765,normal
11766,normal
11767,normal
11768,normal
11769,normal
11770,normal
11771,normal
11772,normal
11773,normal
11774,normal
11775,normal
11776,normal
11777,normal
11778,normal
11779,normal
11780,normal
11781,normal
11782,normal
11783,normal
11784,normal
11785,normal
11786,normal
11787,normal
11788,normal
11789,normal
11790,normal
11791,normal
11792,normal
11793,normal
11794,normal
11795,normal
11796,normal
11797,normal
11798,normal
11799,normal
11800,normal
11801,normal
11802,normal
11803,normal
11804,normal
11805,normal
11806,normal
11807,normal
11808,normal
11809,normal
11810,normal
11811,normal
11812,normal
11813,normal
11814,normal
11815,normal
11816,normal
11817,normal
11818,normal
11819,normal
11820,normal
11821,normal
11822,normal
11823,normal
11824,normal
11825,normal
11826,normal
11827,normal
11828,normal
11829,normal
11830,normal
11831,normal
11832,normal
11833,normal
11834,normal
11835,normal
11836,normal
11837,normal
11838,normal
11839,normal
11840,normal
11841,normal
11842,normal
11843,normal
11844,normal
11845,normal
11846,normal
11847,normal
11848,normal
11849,normal
11850,normal
11851,normal
11852,normal
11853,normal
11854,normal
11855,normal
11856,normal
11857,normal
11858,normal
11859,normal
11860,normal
11861,normal
11862,normal
11863,normal
11864,normal
11865,normal
11866,normal
11867,normal
11868,normal
11869,normal
11870,normal
11871,normal
11872,normal
11873,normal
11874,normal
11875,normal
11876,normal
11877,normal
11878,normal
11879,normal
11880,normal
11881,normal
11882,normal
11883,normal
11884,normal
11885,normal
11886,normal
11887,normal
11888,normal
11889,normal
11890,normal
11891,normal
11892,normal
11893,normal
11894,normal
11895,normal
11896,normal
11897,normal
11898,normal
11899,normal
11900,normal
11901,normal
11902,normal
11903,normal
11904,normal
11905,normal
11906,normal
11907,normal
11908,normal
11909,normal
11910,normal
11911,normal
11912,normal
11913,normal
11914,normal
11915,normal
11916,normal
11917,normal
11918,normal
11919,normal
11920,normal
11921,normal
11922,normal
11923,normal
11924,normal
11925,normal
11926,normal
11927,normal
11928,normal
11929,normal
11930,normal
11931,normal
11932,normal
11933,normal
11934,normal
11935,normal
11936,normal
11937,normal
11938,normal
11939,normal
11940,normal
11941,normal
11942,normal
11943,normal
11944,normal
11945,normal
11946,normal
11947,normal
11948,normal
11949,normal
11950,normal
11951,normal
11952,normal
11953,normal
11954,normal
11955,normal
11956,normal
11957,normal
11958,normal
11959,normal
11960,normal
11961,normal
11962,normal
11963,normal
11964,normal
11965,normal
11966,normal
11967,normal
11968,normal
11969,normal
11970,normal
11971,normal
11972,normal
11973,normal
11974,normal
11975,normal
11976,normal
11977,normal
11978,normal
11979,normal
11980,normal
11981,normal
11982,normal
11983,normal
11984,normal
11985,normal
11986,normal
11987,normal
11988,normal
11989,normal
11990,normal
11991,normal
11992,normal
11993,normal
11994,normal
11995,normal
11996,normal
11997,normal
11998,normal
11999,normal
12000,normal
12001,normal
12002,normal
12003,normal
12004,normal
12005,normal
12006,normal
12007,normal
12008,normal
12009,normal
12010,normal
12011,normal
12012,normal
12013,normal
12014,normal
12015,normal
12016,normal
12017,normal
12018,normal
12019,normal
12020,normal
12021,normal
12022,normal
12023,normal
12024,normal
12025,normal
12026,normal
12027,normal
12028,normal
12029,normal
12030,normal
12031,normal
12032,normal
12033,normal
12034,normal
12035,normal
12036,normal
12037,normal
12038,normal
12039,normal
12040,normal
12041,normal
12042,normal
12043,normal
12044,normal
12045,normal
12046,normal
12047,normal
12048,normal
12049,normal
12050,normal
12051,normal
12052,normal
12053,normal
12054,normal
12055,normal
12056,normal
12057,normal
12058,normal
12059,normal
12060,normal
12061,normal
12062,normal
12063,normal
12064,normal
12065,normal
12066,normal
12067,normal
12068,normal
12069,normal
12070,normal
12071,normal
12072,normal
12073,normal
12074,normal
12075,normal
12076,normal
12077,normal
12078,normal
12079,normal
12080,normal
12081,normal
12082,normal
12083,normal
12084,normal
12085,normal
12086,normal
12087,normal
12088,normal
12089,normal
12090,normal
12091,normal
12092,normal
12093,normal
12094,normal
12095,normal
12096,normal
12097,normal
12098,normal
12099,normal
12100,normal
12101,normal
12102,normal
12103,normal
12104,normal
12105,normal
12106,normal
12107,normal
12108,normal
12109,normal
12110,normal
12111,normal
12112,normal
12113,normal
12114,normal
12115,normal
12116,normal
12117,normal
12118,normal
12119,normal
12120,normal
12121,normal
12122,normal
12123,normal
12124,normal
12125,normal
12126,normal
12127,normal
12128,normal
12129,normal
12130,normal
12131,normal
12132,normal
12133,normal
12134,normal
12135,normal
12136,normal
12137,normal
12138,normal
12139,normal
12140,normal
12141,normal
12142,normal
12143,normal
12144,normal
12145,normal
12146,normal
12147,normal
12148,normal
12149,normal
12150,normal
12151,normal
12152,normal
12153,normal
12154,normal
12155,normal
12156,normal
12157,normal
12158,normal
12159,normal
12160,normal
12161,normal
12162,normal
12163,normal
12164,normal
12165,normal
12166,normal
12167,normal
12168,normal
12169,normal
12170,normal
12171,normal
12172,normal
12173,normal
12174,normal
12175,normal
12176,normal
12177,normal
12178,normal
12179,normal
12180,normal
12181,normal
12182,normal
12183,normal
12184,normal
12185,normal
12186,normal
12187,normal
12188,normal
12189,normal
12190,normal
12191,normal
12192,normal
12193,normal
12194,normal
12195,normal
12196,normal
12197,normal
12198,normal
12199,normal
12200,normal
12201,normal
12202,normal
12203,normal
12204,normal
12205,normal
12206,normal
12207,normal
12208,normal
12209,normal
12210,normal
12211,normal
12212,normal
12213,normal
12214,normal
12215,normal
12216,normal
12217,normal
12218,normal
12219,normal
12220,normal
12221,normal
12222,normal
12223,normal
12224,normal
12225,normal
12226,normal
12227,normal
12228,normal
12229,normal
12230,normal
12231,normal
12232,normal
12233,normal
12234,normal
12235,normal
12236,normal
12237,normal
12238,normal
12239,normal
12240,normal
12241,normal
12242,normal
12243,normal
12244,normal
12245,normal
12246,normal
12247,normal
12248,normal
12249,normal
12250,normal
12251,normal
12252,normal
12253,normal
12254,normal
12255,normal
12256,normal
12257,normal
12258,normal
12259,normal
12260,normal
12261,normal
12262,normal
12263,normal
12264,normal
12265,normal
12266,normal
12267,normal
12268,normal
12269,normal
12270,normal
12271,normal
12272,normal
12273,normal
12274,normal
12275,normal
12276,normal
12277,normal
12278,normal
12279,normal
12280,normal
12281,normal
12282,normal
12283,normal
12284,normal
12285,normal
12286,normal
12287,normal
12288,normal
12289,normal
12290,normal
12291,normal
12292,normal
12293,normal
12294,normal
12295,normal
12296,normal
12297,normal
12298,normal
12299,normal
12300,normal
12301,normal
12302,normal
12303,normal
12304,normal
12305,normal
12306,normal
12307,normal
12308,normal
12309,normal
12310,normal
12311,normal
12312,normal
12313,normal
12314,normal
12315,normal
12316,normal
12317,normal
12318,normal
12319,normal
12320,normal
12321,normal
12322,normal
12323,normal
12324,normal
12325,normal
12326,normal
12327,normal
12328,normal
12329,normal
12330,normal
12331,normal
12332,normal
12333,normal
12334,normal
12335,normal
12336,normal
12337,normal
12338,normal
12339,normal
12340,normal
12341,normal
12342,normal
12343,normal
12344,normal
12345,normal
12346,normal
12347,normal
12348,normal
12349,normal
12350,normal
12351,normal
12352,normal
12353,normal
12354,normal
12355,normal
12356,normal
12357,normal
12358,normal
12359,normal
12360,normal
12361,normal
12362,normal
12363,normal
12364,normal
12365,normal
12366,normal
12367,normal
12368,normal
12369,normal
12370,normal
12371,normal
12372,normal
12373,normal
12374,normal
12375,normal
12376,normal
12377,normal
12378,normal
12379,normal
12380,normal
12381,normal
12382,normal
12383,normal
12384,normal
12385,normal
12386,normal
12387,normal
12388,normal
12389,normal
12390,normal
12391,normal
12392,normal
12393,normal
12394,normal
12395,normal
12396,normal
12397,normal
12398,normal
12399,normal
12400,normal
12401,normal
12402,normal
12403,normal
12404,normal
12405,normal
12406,normal
12407,normal
12408,normal
12409,normal
12410,normal
12411,normal
12412,normal
12413,normal
12414,normal
12415,normal
12416,normal
12417,normal
12418,normal
12419,normal
12420,normal
12421,normal
12422,normal
12423,normal
12424,normal
12425,normal
12426,normal
12427,normal
12428,normal
12429,normal
12430,normal
12431,normal
12432,normal
12433,normal
12434,normal
12435,normal
12436,normal
12437,normal
12438,normal
12439,abnormal
12440,normal
12441,normal
12442,normal
12443,normal
12444,normal
12445,normal
12446,normal
12447,normal
12448,normal
12449,normal
12450,normal
12451,normal
12452,normal
12453,normal
12454,normal
12455,normal
12456,normal
12457,normal
12458,normal
12459,normal
12460,normal
12461,normal
12462,normal
12463,normal
12464,normal
12465,normal
12466,normal
12467,normal
12468,normal
12469,normal
12470,normal
12471,normal
12472,normal
12473,normal
12474,normal
12475,normal
12476,normal
12477,normal
12478,normal
12479,normal
12480,normal
12481,normal
12482,normal
12483,normal
12484,normal
12485,normal
12486,normal
12487,normal
12488,normal
12489,normal
12490,normal
12491,normal
12492,normal
12493,normal
12494,normal
12495,normal
12496,normal
12497,normal
12498,normal
12499,normal
12500,normal
12501,normal
12502,normal
12503,normal
12504,normal
12505,normal
12506,normal
12507,normal
12508,normal
12509,normal
12510,normal
12511,normal
12512,normal
12513,normal
12514,normal
12515,normal
12516,normal
12517,normal
12518,normal
12519,normal
12520,normal
12521,normal
12522,normal
12523,normal
12524,normal
12525,normal
12526,normal
12527,normal
12528,normal
12529,normal
12530,normal
12531,normal
12532,normal
12533,normal
12534,normal
12535,normal
12536,normal
12537,normal
12538,normal
12539,normal
12540,normal
12541,normal
12542,normal
12543,normal
12544,normal
12545,normal
12546,normal
12547,normal
12548,normal
12549,normal
12550,normal
12551,normal
12552,normal
12553,normal
12554,normal
12555,normal
12556,normal
12557,normal
12558,normal
12559,normal
12560,normal
12561,normal
12562,normal
12563,normal
12564,normal
12565,normal
12566,normal
12567,normal
12568,normal
12569,normal
12570,normal
12571,normal
12572,normal
12573,normal
12574,normal
12575,normal
12576,normal
12577,normal
12578,normal
12579,normal
12580,normal
12581,normal
12582,normal
12583,normal
12584,normal
12585,normal
12586,normal
12587,normal
12588,normal
12589,normal
12590,normal
12591,normal
12592,normal
12593,normal
12594,normal
12595,normal
12596,normal
12597,normal
12598,normal
12599,normal
12600,normal
12601,normal
12602,normal
12603,normal
12604,normal
12605,normal
12606,normal
12607,normal
12608,normal
12609,normal
12610,normal
12611,normal
12612,normal
12613,normal
12614,normal
12615,normal
12616,normal
12617,normal
12618,normal
12619,normal
12620,normal
12621,normal
12622,normal
12623,normal
12624,normal
12625,normal
12626,normal
12627,normal
12628,normal
12629,normal
12630,normal
12631,normal
12632,normal
12633,normal
12634,normal
12635,normal
12636,normal
12637,normal
12638,normal
12639,normal
12640,normal
12641,normal
12642,normal
12643,normal
12644,normal
12645,normal
12646,normal
12647,normal
12648,normal
12649,normal
12650,normal
12651,normal
12652,normal
12653,normal
12654,normal
12655,normal
12656,normal
12657,normal
12658,normal
12659,normal
12660,normal
12661,normal
12662,normal
12663,normal
12664,normal
12665,normal
12666,normal
12667,normal
12668,normal
12669,normal
12670,normal
12671,normal
12672,normal
12673,normal
12674,normal
12675,normal
12676,normal
12677,normal
12678,normal
12679,normal
12680,normal
12681,normal
12682,normal
12683,normal
12684,normal
12685,normal
12686,normal
12687,normal
12688,normal
12689,normal
12690,normal
12691,normal
12692,normal
12693,normal
12694,normal
12695,normal
12696,normal
12697,normal
12698,normal
12699,normal
12700,normal
12701,normal
12702,normal
12703,normal
12704,normal
12705,normal
12706,normal
12707,normal
12708,normal
12709,normal
12710,normal
12711,normal
12712,normal
12713,normal
12714,normal
12715,normal
12716,normal
12717,normal
12718,normal
12719,normal
12720,normal
12721,normal
12722,normal
12723,normal
12724,normal
12725,normal
12726,normal
12727,normal
12728,normal
12729,normal
12730,normal
12731,normal
12732,normal
12733,normal
12734,normal
12735,normal
12736,normal
12737,normal
12738,normal
12739,normal
12740,normal
12741,normal
12742,normal
12743,normal
12744,normal
12745,normal
12746,normal
12747,normal
12748,normal
12749,normal
12750,normal
12751,normal
12752,normal
12753,normal
12754,normal
12755,normal
12756,normal
12757,normal
12758,normal
12759,normal
12760,normal
12761,normal
12762,normal
12763,normal
12764,normal
12765,normal
12766,normal
12767,normal
12768,normal
12769,normal
12770,normal
12771,normal
12772,normal
12773,normal
12774,normal
12775,normal
12776,normal
12777,normal
12778,normal
12779,normal
12780,normal
12781,normal
12782,normal
12783,normal
12784,normal
12785,normal
12786,normal
12787,normal
12788,normal
12789,normal
12790,normal
12791,normal
12792,normal
12793,normal
12794,normal
12795,normal
12796,normal
12797,normal
12798,normal
12799,normal
12800,normal
12801,normal
12802,normal
12803,normal
12804,normal
12805,normal
12806,normal
12807,normal
12808,normal
12809,normal
12810,normal
12811,normal
12812,normal
12813,normal
12814,normal
12815,normal
12816,normal
12817,normal
12818,normal
12819,normal
12820,normal
12821,normal
12822,normal
12823,normal
12824,normal
12825,normal
12826,normal
12827,normal
12828,normal
12829,normal
12830,normal
12831,normal
12832,normal
12833,normal
12834,normal
12835,normal
12836,normal
12837,normal
12838,normal
12839,normal
12840,normal
12841,normal
12842,normal
12843,normal
12844,normal
12845,normal
12846,normal
12847,normal
12848,normal
12849,normal
12850,normal
12851,normal
12852,normal
12853,normal
12854,normal
12855,normal
12856,normal
12857,normal
12858,normal
12859,normal
12860,normal
12861,normal
12862,normal
12863,normal
12864,normal
12865,normal
12866,normal
12867,normal
12868,normal
12869,normal
12870,normal
12871,normal
12872,normal
12873,normal
12874,normal
12875,normal
12876,normal
12877,normal
12878,normal
12879,normal
12880,normal
12881,normal
12882,normal
12883,normal
12884,normal
12885,normal
12886,normal
12887,normal
12888,normal
12889,normal
12890,normal
12891,normal
12892,normal
12893,normal
12894,normal
12895,normal
12896,normal
12897,normal
12898,normal
12899,normal
12900,normal
12901,normal
12902,normal
12903,normal
12904,normal
12905,normal
12906,normal
12907,normal
12908,normal
12909,normal
12910,normal
12911,normal
12912,normal
12913,normal
12914,normal
12915,normal
12916,normal
12917,normal
12918,normal
12919,normal
12920,normal
12921,normal
12922,normal
12923,normal
12924,normal
12925,normal
12926,normal
12927,normal
12928,normal
12929,normal
12930,normal
12931,normal
12932,normal
12933,normal
12934,normal
12935,normal
12936,normal
12937,normal
12938,normal
